CODE,ACCOUNT_N,BILL,DATE,VC_NUMBER,DEBIT,NAME_CODE,NAME,ADD_1,ADD_2,CITY,ST_NUMBER,ST_DATE,CASH_DET,CRED_CODE,GR_NO,GR_DATE,WORDS,TAX_TYPE,MAIN_KEY,SUM_AMT,SUM_QTY,TRANSPORT,TAX_PER,TAX,CST_PER,CS_TAX,K1,TAX_RET,FORM_NO,SURCHARGE,REC_YN,REC_BY,REC_DATE,REC_BILL,REC_BIL_YN,ITEM_RET,TRADE,HOLD_NAME,HOLD_CODE,TIMING,AREA,DELIVERY,COUR_CHG,DEL_2,STATE,STATE_CODE,EWAY_BILL,SGST_PER,SGS_TAX,CGST_PER,CGS_TAX,IGST_PER,IGS_TAX,NARR,ROUND_OFF,PHONE,DEL_DATE,DEL_CODE,DEL_NAME,DEL_ADD1,DEL_ADD2,DEL_CITY,DEL_STATE,DEL_SC,DEL_GSTIN,DEL_BY
9099,MONTREAL,W-10048,3/4/2025,2007,0,0,NULL,SUNDAR NAGAR,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL,NULL,S,2.02503E+11,0,946.5,NULL,0,0,NULL,0,9099,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:06:21,JK,NULL,0,ACC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9099,MONTREAL,SUNDAR NAGAR,NULL,NULL,Ludhiana,NULL,NULL,NULL
7939,ENAYAT APPAREALS (RAJAN JI),W-10049,3/4/2025,2008,0,0,NULL,HADBAST NO.80 VILL.KAKOWAL ABADI,BAJRANG VIHAR LDH 141008,9878660000,NULL,NULL,TRUE,6000,NULL,NULL,NULL,S,2.02503E+11,0,813,NULL,0,0,NULL,0,7939,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:08:11,DK,NULL,0,ACC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7939,ENAYAT APPAREALS (RAJAN JI),HADBAST NO.80 VILL.KAKOWAL ABADI,BAJRANG VIHAR LDH 141008,9878660000,Ludhiana,NULL,NULL,NULL
1823,GARG FASHION,W-10051,3/4/2025,2010,260,0,NULL,SUNDAR NAGAR LUDHIANA,NULL,9914421569,NULL,NULL,TRUE,6000,NULL,NULL, TWO HUNDRED SIXTY,S,2.02503E+11,260,1,NULL,0,0,NULL,0,1823,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:58:18,SS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1823,GARG FASHION,SUNDAR NAGAR LUDHIANA,NULL,9914421569,Ludhiana,NULL,NULL,KULDEEP
7435,SWASTIK APPAREL,W-10052,3/4/2025,2011,84,0,NULL,SUMIT JI BADI HABOBAL,NULL,9815620165,NULL,NULL,TRUE,6000,NULL,NULL, EIGHTY FOUR,S,2.02503E+11,80,1,NULL,5,4,NULL,0,7435,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:00:02,VS,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7435,SWASTIK APPAREL,SUMIT JI BADI HABOBAL,NULL,9815620165,Ludhiana,NULL,NULL,KULDEEP
1800,MIGLANI,W-10053,3/4/2025,2012,924,0,NULL,NULL,NULL,9815560001,NULL,NULL,TRUE,6000,NULL,NULL, NINE HUNDRED TWENTY FOUR,S,2.02503E+11,880,8,NULL,5,44,NULL,0,1800,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:22:04,SS,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,MIGLANI,NULL,NULL,9815560001,Ludhiana,NULL,NULL,KULDEEP
7624,MINAKSHI CREATION,W-10042,3/3/2025,2041,1197,0,NULL,GURU VIHAR S.NO 8 PLOT C-63,92162 05555,9915611111,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND ONE HUNDRED NINETY SEVEN,S,2.02503E+11,1140,12,NULL,5,57,NULL,0,7624,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:21:18,SS,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7624,MINAKSHI CREATION,GURU VIHAR S.NO 8 PLOT C-63,92162 05555,9915611111,Ludhiana,NULL,NULL,KULDEEP
1661,BLUE MAN,W-10057,3/4/2025,2018,357,0,NULL,jalandher byepass,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, THREE HUNDRED FIFTY SEVEN,S,2.02503E+11,340,4,NULL,5,17,NULL,0,1661,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:10:24,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1661,BLUE MAN,jalandher byepass,NULL,NULL,Ludhiana,NULL,NULL,CHANDAN
1736,SEARS KNIT.,W-10050,3/4/2025,2009,735,0,NULL,"SHARMAN ENCLAVE,NEAR JALANDHAR BY","PASS,",LUDHIANA,NULL,NULL,TRUE,6000,NULL,NULL, SEVEN HUNDRED THIRTY FIVE,S,2.02503E+11,700,4,NULL,5,35,NULL,0,1736,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:34:20,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1736,SEARS KNIT.,"SHARMAN ENCLAVE,NEAR JALANDHAR BY","PASS,",LUDHIANA,Punjab,NULL,NULL,CHANDAN
7729,KABIR CLOTHING CO.,W-10047,3/4/2025,2006,514.5,0,NULL,"MOTI NAGR,SWARAN CINEMA ROAD SHERPU","R B,30/796 2ND FLOOR LUDHIANA",9876596920,NULL,NULL,TRUE,6000,NULL,NULL, FIVE HUNDRED FIFTEEN,S,2.02503E+11,490,7,NULL,5,24.5,NULL,0,7729,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:01:20,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7729,KABIR CLOTHING CO.,"MOTI NAGR,SWARAN CINEMA ROAD SHERPU","R B,30/796 2ND FLOOR LUDHIANA",9876596920,Ludhiana,NULL,03AAPPP8863P1ZP,ANUJ PAJI
7789,GOUTAM TRADING CO.,W-10056,3/4/2025,2015,462,0,NULL,"#67,MOTI NAGAR,CHAUDHARY COLONY,",LUDHIANA 141010,9216733303,NULL,NULL,TRUE,6000,NULL,NULL, FOUR HUNDRED SIXTY TWO,S,2.02503E+11,440,4,NULL,5,22,NULL,0,7789,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:59:43,AM,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7789,GOUTAM TRADING CO.,"#67,MOTI NAGAR,CHAUDHARY COLONY,",LUDHIANA 141010,9216733303,Ludhiana,NULL,NULL,ANUJ
1804,NEXT GENERATION,W-10041,3/3/2025,2040,6355.5,0,NULL,BAJVA NAGAR LUDHIANA,NULL,9876868100,NULL,NULL,TRUE,6000,NULL,NULL, SIX THOUSAND THREE HUNDRED FIFTY SIX,S,2.02503E+11,6355.5,14.23,NULL,0,0,NULL,0,1804,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:15:50,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1804,NEXT GENERATION,BAJVA NAGAR LUDHIANA,NULL,9876868100,Ludhiana,NULL,NULL,CHANDAN
7487,AATIF (HEAVEN CLASSICS),W-10090,3/4/2025,2052,0,0,NULL,#1315 ST.NO.5 RAHON ROAD CHUNGI,LUDHIANA 141007,9357736000,NULL,NULL,TRUE,6000,NULL,NULL,NULL,S,2.02503E+11,0,163.9,NULL,0,0,NULL,0,7487,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:11:53,SS,NULL,0,ACC (II),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7487,AATIF (HEAVEN CLASSICS),#1315 ST.NO.5 RAHON ROAD CHUNGI,LUDHIANA 141007,9357736000,Ludhiana,NULL,NULL,NULL
1644,SHOP,S-10003,3/4/2025,2053,288.5,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, TWO HUNDRED EIGHTY NINE,S,2.02503E+11,288.5,288.5,NULL,0,0,NULL,0,1644,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:21:14,RAMANDEEP,NULL,0,MTR SET,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1644,SHOP,NULL,NULL,NULL,Ludhiana,NULL,NULL,Y-0003
1643,IN LEATHER BANGALORE,W-10055,3/4/2025,2014,8594.25,0,NULL,NO:101 A-KARIVOBANA HALI VILLAGE,THILARAPAYAL YESHWANTPURA HOBLI,9739670881,NULL,NULL,TRUE,6000,NULL,NULL, EIGHT THOUSAND FIVE HUNDRED NINETY FOUR,S,2.02503E+11,6835,20,NULL,5,409.25,NULL,0,1643,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:52:28,DK,NULL,1350,SAPNA MAM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1643,IN LEATHER BANGALORE,NO:101 A-KARIVOBANA HALI VILLAGE,THILARAPAYAL YESHWANTPURA HOBLI,9739670881,Karnataka,NULL,NULL,COURIER
9149,MONTE CARLO (UNIT-2),W-10059,3/4/2025,2020,89250,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, EIGHTY NINE THOUSAND TWO HUNDRED FIFTY,S,2.02503E+11,85000,1000,NULL,5,4250,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:31:45,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10060,3/4/2025,2021,94069.5,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, NINETY FOUR THOUSAND SEVENTY,S,2.02503E+11,89590,1054,NULL,5,4479.5,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:33:52,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10061,3/4/2025,2022,106653.75,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH SIX THOUSAND SIX HUNDRED FIFTY FOUR,S,2.02503E+11,101575,1195,NULL,5,5078.75,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:36:39,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10062,3/4/2025,2023,148869,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FORTY EIGHT THOUSAND EIGHT HUNDRED SIXTY NINE,S,2.02503E+11,141780,1668,NULL,5,7089,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:42:08,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10063,3/4/2025,2024,71400,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY ONE THOUSAND FOUR HUNDRED,S,2.02503E+11,68000,800,NULL,5,3400,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:44:30,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10064,3/4/2025,2025,159489.75,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FIFTY NINE THOUSAND FOUR HUNDRED NINETY,S,2.02503E+11,151895,1787,NULL,5,7594.75,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:46:32,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10065,3/4/2025,2026,61582.5,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, SIXTY ONE THOUSAND FIVE HUNDRED EIGHTY THREE,S,2.02503E+11,58650,690,NULL,5,2932.5,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:49:28,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10066,3/4/2025,2027,133696.5,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH THIRTY THREE THOUSAND SIX HUNDRED NINETY SEVEN,S,2.02503E+11,127330,1498,NULL,5,6366.5,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:51:44,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10067,3/4/2025,2028,133875,0,NULL,ZOOM HOTEL OPPO PEARL OSWAL GATE,BACK SIDE RAILWAY LINE LDH,9915685993,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH THIRTY THREE THOUSAND EIGHT HUNDRED SEVENTY FIVE,S,2.02503E+11,127500,1500,NULL,5,6375,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,12:56:46,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10068,3/4/2025,2029,198187.5,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH NINETY EIGHT THOUSAND ONE HUNDRED EIGHTY EIGHT,S,2.02503E+11,188750,1510,NULL,5,9437.5,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,13:01:22,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10069,3/4/2025,2030,199368.75,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH NINETY NINE THOUSAND THREE HUNDRED SIXTY NINE,S,2.02503E+11,189875,1519,NULL,5,9493.75,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,13:04:59,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10070,3/4/2025,2031,39375,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, THIRTY NINE THOUSAND THREE HUNDRED SEVENTY FIVE,S,2.02503E+11,37500,300,NULL,5,1875,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,13:07:54,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10071,3/4/2025,2032,160781.25,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH SIXTY   THOUSAND SEVEN HUNDRED EIGHTY ONE,S,2.02503E+11,153125,1225,NULL,5,7656.25,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,13:11:01,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),W-10073,3/4/2025,2034,107231.25,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH SEVEN THOUSAND TWO HUNDRED THIRTY ONE,S,2.02503E+11,102125,817,NULL,5,5106.25,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,13:17:49,VS,NULL,0,P:6040016646TAJINDER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9150,MONTE CARLO (UNIT-2)SHIP.ADD.,PLOT.NO.425/427 INDUSTRIAL AREA-A,LUDHIANA,9915685993,Ludhiana,NULL,NULL,ARUN AUTO
1823,GARG FASHION,W-10097,3/5/2025,2011,125,0,NULL,SUNDAR NAGAR LUDHIANA,NULL,9914421569,NULL,NULL,TRUE,6000,NULL,NULL, ONE HUNDRED TWENTY FIVE,S,2.02503E+11,125,0.5,NULL,0,0,NULL,0,1823,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,14:39:01,SS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1823,GARG FASHION,SUNDAR NAGAR LUDHIANA,NULL,9914421569,Ludhiana,NULL,NULL,KULDEEP
1800,MIGLANI,W-10098,3/5/2025,2012,1270.5,0,NULL,NULL,NULL,9815560001,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND TWO HUNDRED SEVENTY ONE,S,2.02503E+11,1210,11,NULL,5,60.5,NULL,0,1800,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,14:39:44,SS,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,MIGLANI,NULL,NULL,9815560001,Ludhiana,NULL,NULL,KULDEEP
7890,SANA GARMENT,W-10058,3/4/2025,2056,2887.5,0,NULL,BAJWA COLONY CIVIL CITY LUDHIANA,NULL,9216707786,NULL,NULL,TRUE,6000,NULL,NULL, TWO THOUSAND EIGHT HUNDRED EIGHTY EIGHT,S,2.02503E+11,2750,11,NULL,5,137.5,NULL,0,7890,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:00:38,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7890,SANA GARMENT,BAJWA COLONY CIVIL CITY LUDHIANA,NULL,9216707786,Ludhiana,NULL,NULL,SAIF
1644,SHOP,S-10005,3/5/2025,2015,1.4,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE,S,2.02503E+11,1.4,1.4,NULL,0,0,NULL,0,1644,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:34:34,RAMANDEEP,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1644,SHOP,NULL,NULL,NULL,Ludhiana,NULL,NULL,NULL
9147,FABRIXA STUDIOS (CASH),W-10037,3/3/2025,2036,2340,0,NULL,PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,NULL,NULL,TRUE,6000,NULL,NULL, TWO THOUSAND THREE HUNDRED FORTY,S,2.02503E+11,2340,36,NULL,0,0,NULL,0,9147,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:32:56,VS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147,FABRIXA STUDIOS (CASH),PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,Haryana,NULL,NULL,KULDEEP
9147,FABRIXA STUDIOS (CASH),W-10038,3/3/2025,2037,5980,0,NULL,PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,NULL,NULL,TRUE,6000,NULL,NULL, FIVE THOUSAND NINE HUNDRED EIGHTY,S,2.02503E+11,5980,44,NULL,0,0,NULL,0,9147,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:43:51,VS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147,FABRIXA STUDIOS (CASH),PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,Haryana,NULL,NULL,KULDEEP
9147,FABRIXA STUDIOS (CASH),W-10039,3/3/2025,2038,780,0,NULL,PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,NULL,NULL,TRUE,6000,NULL,NULL, SEVEN HUNDRED EIGHTY,S,2.02503E+11,780,12,NULL,0,0,NULL,0,9147,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:49:31,VS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147,FABRIXA STUDIOS (CASH),PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,Haryana,NULL,NULL,KULDEEP
9147,FABRIXA STUDIOS (CASH),W-10083,3/4/2025,2044,3545,0,NULL,PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,NULL,NULL,TRUE,6000,NULL,NULL, THREE THOUSAND FIVE HUNDRED FORTY FIVE,S,2.02503E+11,3545,13.29,NULL,0,0,NULL,0,9147,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:26:49,VS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147,FABRIXA STUDIOS (CASH),PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,Haryana,NULL,NULL,KULDEEP
9147,FABRIXA STUDIOS (CASH),W-10084,3/4/2025,2046,2304,0,NULL,PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,NULL,NULL,TRUE,6000,NULL,NULL, TWO THOUSAND THREE HUNDRED FOUR,S,2.02503E+11,2304,18,NULL,0,0,NULL,0,9147,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:49:23,VS,NULL,0,PARTY CASH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147,FABRIXA STUDIOS (CASH),PLOT.107 OPPO.H.54-55 UNNAMED ROAD,ARORA CLINIC PANIPAT HARYANA 132103,8968101776,Haryana,NULL,NULL,KULDEEP
